text,label
Are there risks with Pipeline Pro?,question
"To answer that, have we started team standup?",question
"So, the client signed off on client feedback yesterday.",answer
"Actually, who approved training session?",question
"So, let me pull up the data for api integration.",statement
Can we demo board meeting?,question
"Mike is leading training session this quarter, right?",answer
"Well, what's the next step for design sprint?",question
"Actually, who approved performance review?",question
"Well, how much will bug triage cost?",question
Good point about performance review.,statement
I think we can discuss sales pipeline offline.,statement
"What's the next step for MobileEdge?, right?",question
"Just to clarify, did anyone follow up on q3 budget?",question
"To answer that, good point about vendor contract.",statement
"Do we have metrics for infrastructure upgrade?, right?",question
"To answer that, let me share my screen for product launch.",statement
"Just to clarify, have we started ui redesign?",question
"So, is the client happy with pipeline pro?",question
"Actually, board meeting is 80% complete as of today.",answer
"I think the budget for performance review is $50,000.",answer
"Well, let me share my screen for sprint review.",statement
"What do you think about design sprint?, right?",question
"To answer that, we decided to go with option a for sales pipeline.",answer
"Let's keep this meeting focused, right?",statement
What do you think about sales pipeline?,question
deployment strategy is currently in the testing phase.,answer
"To answer that, are there risks with product launch?",question
"So, how much will project alpha cost?",question
"Well, q3 budget is currently in the testing phase.",answer
"The team agreed to postpone design sprint to next sprint, right?",answer
"Actually, do we have metrics for datavault?",question
"Actually, who is handling sprint review?",question
"Actually, we can discuss quarterly goals offline.",statement
"Well, is the client happy with board meeting?",question
"So, oscar will present hiring plan at the next review.",answer
"Actually, let's keep this meeting focused.",statement
I think what blockers are there for customer onboarding?,question
"That's an interesting perspective on product launch, right?",statement
Are there risks with product launch?,question
We've allocated three engineers to partnership deal.,answer
I think board meeting is currently in the testing phase.,answer
I think i agree with the approach for client feedback.,statement
"So, that's an interesting perspective on pricing model.",statement
"We're on track with sales pipeline, no blockers, right?",answer
"Just to clarify, has horizon 2.0 been approved?",question
