text,label
Could you schedule a meeting about vendor contract march 15 at 9 am?,schedule
SET UP A CALL WITH OSCAR ABOUT MARKETING CAMPAIGN,schedule
Can you schedule a meeting about board meeting tomorrow morning,schedule
I want to set up a call with charlie about client feedback,schedule
Urgently schedule a meeting about user research friday at 3:30 pm,schedule
Set up a call with Xavier about training session please,schedule
What was decided about partnership deal? please,question
"Hey, Good morning, Ian here",greeting
"Hey, Set up a call with Bob about quarterly goals",schedule
What happened in the roadmap alignment? please,meeting_query
Schedule a meeting about deployment strategy March 15 at 9 AM please,schedule
"Hey, Schedule a meeting about security audit next sprint",schedule
Can you draft a message to hiro@company.com,draft_email
WHO IS RESPONSIBLE FOR BOARD MEETING?,question
email nate the meeting notes,email
"Hey, Draft a recap email about investor update",draft_email
Can you tl;dr of design sprint discussion,summarize
Remove the user research session from my calendar!,cancel
EMAIL IAN THE MEETING NOTES,email
"Hey, Set up a call with Amit about marketing campaign",schedule
Could you what's the status of ai core??,question
"I want to good afternoon, sam here",greeting
Compose a message about the data pipeline decisions,draft_email
hi,greeting
"Urgently hey auralis, julia here",greeting
Remove the compliance review session from my calendar please,cancel
ADD A TASK TO FOLLOW UP ON PRODUCT LAUNCH,task
SCHEDULE A MEETING ABOUT QUARTERLY GOALS MARCH 15 AT 9 AM,schedule
Can you tl;dr of design sprint discussion,summarize
SCHEDULE A MEETING ABOUT SPRINT REVIEW NEXT MONDAY AT 2 PM,schedule
Can you set a reminder to call isha,task
Can you summarize the discussion on pricing model? please,question
Schedule a meeting about UI redesign next sprint please,schedule
"Hi there, Ethan here!",greeting
Add a task to follow up on quarterly goals!,task
Can you draft a recap email about pricing model,draft_email
"Please hello, alice here",greeting
What was decided about sales pipeline?,question
Could you send an email to maya about the project update?,email
SCHEDULE A MEETING ABOUT CODE REVIEW THE DAY AFTER TOMORROW,schedule
I want to set up a call with amit about marketing campaign,schedule
Schedule a meeting about infrastructure upgrade tomorrow morning please,schedule
What was decided about quarterly goals?,question
Urgently schedule a meeting about bug triage tomorrow morning,schedule
Could you give me a brief of vendor contract?,summarize
"I want to thanks, charlie here",greeting
"Hey, Remind me to check API integration by end of week",task
Can you assign isha to review the document,task
Please set up a call with kira about feature roadmap,schedule
tl;dr of ui redesign discussion,summarize
Could you schedule a meeting about product launch end of day?,schedule
Can you schedule a meeting about feature roadmap end of day,schedule
I want to schedule a meeting about design sprint tomorrow morning,schedule
Change the time of investor update discussion to 3 PM please,modify
CREATE AN ACTION ITEM FOR SPRINT REVIEW,task
Urgently draft a message to maya@company.com,draft_email
Please summarize the sprint review meeting,summarize
I want to set up a call with bella about code review,schedule
What was decided about infrastructure upgrade? please,question
what did sam say in the meeting?,meeting_query
Can you change the time of marketing campaign discussion to 3 pm,modify
Schedule a meeting about data pipeline today at 4 PM please,schedule
Set up a call with Ethan about UI redesign!,schedule
Can you schedule a meeting about a/b testing friday at 3:30 pm,schedule
set up a call with grace about bug triage,schedule
Please email hiro the meeting notes,email
Assign Farid to review the document!,task
what was decided about board meeting?,question
What was decided about vendor contract?,question
I want to compose a message about the investor update decisions,draft_email
"Hey, Draft a message to kevin@company.com",draft_email
Move the performance review meeting to next week,modify
Could you draft a recap email about pricing model?,draft_email
Schedule a meeting about security audit March 15 at 9 AM,schedule
"Hey, Set up a call with Bella about performance review",schedule
"Greetings, Quinn here!",greeting
Summarize the investor update meeting please,summarize
What's the status of Titan Build? please,question
Create an action item for marketing campaign,task
I want to draft a recap email about project timeline,draft_email
Could you move the sales pipeline meeting to next week?,modify
Please email sam the meeting notes,email
Could you schedule a meeting about team standup end of day?,schedule
SET UP A CALL WITH CARLOS ABOUT MARKETING CAMPAIGN,schedule
Can you give me a brief of infrastructure upgrade,summarize
CAN YOU SUMMARIZE THE DISCUSSION ON USER RESEARCH?,question
Schedule a meeting about project timeline this afternoon at 5 PM please,schedule
I want to schedule a meeting about quarterly goals march 15 at 9 am,schedule
Remove the A/B testing session from my calendar please,cancel
Could you change the time of ui redesign discussion to 3 pm?,modify
Could you schedule a meeting about team standup tomorrow morning?,schedule
set up a call with leo about data pipeline,schedule
"Hey, Set up a call with Hannah about client feedback",schedule
I want to schedule a meeting about feature roadmap next monday at 2 pm,schedule
Can you summarize the security audit meeting,summarize
I NEED TO SET UP A MEETING,schedule
What's the status of Project Alpha?!,question
Can you schedule a meeting about partnership deal next monday at 2 pm,schedule
SET UP A CALL WITH XAVIER ABOUT USER RESEARCH,schedule
Compose a message about the user research decisions!,draft_email
"Hey, Send an email to Deepa about the project update",email
Can you summarize the discussion on A/B testing?!,question
TL;DR of design sprint discussion,summarize
Schedule a meeting about customer onboarding this afternoon at 5 PM,schedule
summarize the vendor contract meeting,summarize
Could you cancel the meeting about a/b testing?,cancel
Set up a call with Victor about vendor contract please,schedule
Please set up a call with alice about partnership deal,schedule
Urgently schedule a meeting about q3 budget tomorrow morning,schedule
Please schedule a meeting about ui redesign the day after tomorrow,schedule
CAN YOU SUMMARIZE THE DISCUSSION ON INVESTOR UPDATE?,question
"hello, alice here",greeting
Could you schedule a meeting about code review this thursday at noon?,schedule
schedule a meeting about user research tomorrow at 10 am,schedule
I want to compose a message about the deployment strategy decisions,draft_email
Could you show me notes from the last one-on-one?,meeting_query
change department to product,set_preference
I want to schedule a meeting about team standup march 15 at 9 am,schedule
Compose a message about the infrastructure upgrade decisions!,draft_email
Please set a reminder to call maya,task
Can you compose a message about the vendor contract decisions,draft_email
"Hey, Email Ian the meeting notes",email
Could you give me a brief of hiring plan?,summarize
"Hey, Send a follow-up about performance review",email
Compose a message about the feature roadmap decisions please,draft_email
"I want to hello, nate here",greeting
"Hey, Great job, Priya here",greeting
"Hey, Remove the data pipeline session from my calendar",cancel
TL;DR OF PERFORMANCE REVIEW DISCUSSION,summarize
Please set language to english,set_preference
Who is responsible for infrastructure upgrade? please,question
Set up a call with Isha about data pipeline please,schedule
"I want to hello, ethan here",greeting
set up a call with fiona about q3 budget,schedule
Set up a call with Kevin about hiring plan please,schedule
I want to cancel the meeting about code review,cancel
Schedule a meeting about team standup tomorrow morning please,schedule
Schedule a meeting about bug triage tomorrow morning!,schedule
Urgently schedule a meeting about q3 budget tomorrow at 10 am,schedule
SCHEDULE A MEETING ABOUT VENDOR CONTRACT NEXT MONDAY AT 2 PM,schedule
